timestamp,action,amount,balance,poolBalance,tradeCount,details
2025-09-17T02:57:05.227Z,pool_status,0,600,600,,Pool initialized with $600 and $15.129999999999999 positions
2025-09-17T02:57:07.674Z,trade_execution,-15.129999999999999,600,584.87,1,Trade #1 executed: BZ1bigkv...
2025-09-17T02:57:08.678Z,trade_execution,-15.129999999999999,584.87,569.74,2,Trade #2 executed: 4XrRNgk5...
2025-09-17T02:57:08.758Z,trade_execution,-15.129999999999999,569.74,554.61,3,Trade #3 executed: FgekiKgB...
2025-09-17T02:57:11.046Z,trade_execution,-15.129999999999999,554.61,539.48,4,Trade #4 executed: 68dWnLPc...
2025-09-17T02:57:12.157Z,trade_execution,-15.129999999999999,539.48,524.35,5,Trade #5 executed: HUvMumFn...
2025-09-17T02:57:13.051Z,trade_execution,-15.129999999999999,524.35,509.22,6,Trade #6 executed: HNB3R92Q...
2025-09-17T02:57:14.301Z,trade_execution,-15.129999999999999,509.22,494.09000000000003,7,Trade #7 executed: 4JXmaRyv...
2025-09-17T02:58:00.177Z,trade_execution,-15.129999999999999,494.09000000000003,478.96000000000004,8,Trade #8 executed: CQusF5yF...
2025-09-17T02:58:01.578Z,trade_execution,-15.129999999999999,478.96000000000004,463.83000000000004,9,Trade #9 executed: 6ekn4Hep...
2025-09-17T02:58:11.085Z,profit_return,32.24494674223489,463.83000000000004,496.07494674223494,9,68dWnLPc... | P&L: +$17.11 | Hold: 1.0m
2025-09-17T02:58:13.063Z,profit_return,138.58411865746444,496.0749467422349,634.6590653996993,9,HNB3R92Q... | P&L: +$123.45 | Hold: 1.0m
2025-09-17T02:58:30.194Z,profit_return,93.02035568046865,634.6590653996993,727.679421080168,9,CQusF5yF... | P&L: +$77.89 | Hold: 0.5m
2025-09-17T02:58:31.581Z,profit_return,60.58130598094361,727.679421080168,788.2607270611117,9,6ekn4Hep... | P&L: +$45.45 | Hold: 0.5m
2025-09-17T02:58:36.266Z,trade_execution,-15.129999999999999,788.2607270611117,773.1307270611117,10,Trade #10 executed: B3j7X7fL...
2025-09-17T02:58:38.287Z,trade_execution,-15.129999999999999,773.1307270611117,758.0007270611117,11,Trade #11 executed: AUkpCfh9...
2025-09-17T02:59:00.498Z,trade_execution,-15.129999999999999,758.0007270611117,742.8707270611117,12,Trade #12 executed: CbHGChTE...
2025-09-17T02:59:00.679Z,trade_execution,-15.129999999999999,742.8707270611117,727.7407270611117,13,Trade #13 executed: Ej5B59uN...
2025-09-17T02:59:01.581Z,profit_return,92.18308845431547,727.7407270611117,819.9238155154271,13,6ekn4Hep... | P&L: +$77.05 | Hold: 1.0m
2025-09-17T02:59:01.627Z,trade_execution,-15.129999999999999,819.9238155154271,804.7938155154271,14,Trade #14 executed: EFbaAQbP...
2025-09-17T02:59:05.093Z,trade_execution,-15.129999999999999,804.7938155154271,789.6638155154271,15,Trade #15 executed: 28g8sB6L...
2025-09-17T02:59:05.163Z,trade_execution,-15.129999999999999,789.6638155154271,774.5338155154271,16,Trade #16 executed: 3ciTN9zv...
2025-09-17T02:59:06.270Z,profit_return,32.85672070252106,774.5338155154271,807.3905362179482,16,B3j7X7fL... | P&L: +$17.73 | Hold: 0.5m
2025-09-17T02:59:07.703Z,profit_return,16.114697983802813,807.3905362179482,823.505234201751,16,BZ1bigkv... | P&L: +$0.98 | Hold: 2.0m
2025-09-17T02:59:11.052Z,profit_return,83.83618868276199,823.505234201751,907.341422884513,16,68dWnLPc... | P&L: +$68.71 | Hold: 2.0m
2025-09-17T02:59:13.059Z,profit_return,56.69909204810709,907.341422884513,964.0405149326201,16,HNB3R92Q... | P&L: +$41.57 | Hold: 2.0m
2025-09-17T03:00:01.005Z,trade_execution,-15.129999999999999,964.0405149326201,948.9105149326201,17,Trade #17 executed: EZqTwx3k...
2025-09-17T03:00:01.230Z,trade_execution,-15.129999999999999,948.9105149326201,933.7805149326201,18,Trade #18 executed: 4FfzH4Db...
2025-09-17T03:00:01.336Z,trade_execution,-15.129999999999999,933.7805149326201,918.6505149326201,19,Trade #19 executed: EPjFWdd5...
2025-09-17T03:00:01.629Z,profit_return,32.83369941910155,918.6505149326201,951.4842143517217,19,EFbaAQbP... | P&L: +$17.70 | Hold: 1.0m
2025-09-17T03:00:08.677Z,profit_return,66.06811099856446,951.4842143517217,1017.5523253502861,19,4XrRNgk5... | P&L: +$50.94 | Hold: 3.0m
2025-09-17T03:00:08.760Z,profit_return,18.30671022481501,1017.5523253502862,1035.8590355751012,19,FgekiKgB... | P&L: +$3.18 | Hold: 3.0m
2025-09-17T03:00:11.045Z,profit_return,20.301725019971894,1035.8590355751012,1056.160760595073,19,68dWnLPc... | P&L: +$5.17 | Hold: 3.0m
2025-09-17T03:00:13.050Z,loss_return,7.340993948328827,1056.160760595073,1063.5017545434018,19,HNB3R92Q... | P&L: $-7.79 | Hold: 3.0m
2025-09-17T03:00:35.278Z,trade_execution,-15.129999999999999,1063.5017545434018,1048.3717545434017,20,Trade #20 executed: GUEpLUcr...
2025-09-17T03:00:36.334Z,loss_return,9.594342200250143,1048.3717545434017,1057.9660967436519,20,B3j7X7fL... | P&L: $-5.54 | Hold: 2.0m
2025-09-17T03:01:00.187Z,profit_return,61.47372052227982,1057.9660967436519,1119.4398172659317,20,CQusF5yF... | P&L: +$46.34 | Hold: 3.0m
2025-09-17T03:01:00.335Z,trade_execution,-15.129999999999999,1119.4398172659317,1104.3098172659315,21,Trade #21 executed: RXxw5Hj6...
2025-09-17T03:01:00.398Z,trade_execution,-15.129999999999999,1104.3098172659315,1089.1798172659314,22,Trade #22 executed: HJ6x74ij...
2025-09-17T03:01:01.560Z,trade_execution,-15.129999999999999,1089.1798172659314,1074.0498172659313,23,Trade #23 executed: 4NoHFY1D...
2025-09-17T03:01:01.676Z,trade_execution,-15.129999999999999,1074.0498172659313,1058.9198172659312,24,Trade #24 executed: 7HB8BS3x...
2025-09-17T03:01:01.721Z,profit_return,66.43259623994028,1058.9198172659312,1125.3524135058715,24,EFbaAQbP... | P&L: +$51.30 | Hold: 2.0m
2025-09-17T03:01:01.770Z,trade_execution,-15.129999999999999,1125.3524135058715,1110.2224135058714,25,Trade #25 executed: EoEDUEuD...
2025-09-17T03:01:01.812Z,trade_execution,-15.129999999999999,1110.2224135058714,1095.0924135058713,26,Trade #26 executed: DS6yND9D...
2025-09-17T03:01:02.497Z,trade_execution,-15.129999999999999,1095.0924135058713,1079.9624135058712,27,Trade #27 executed: 9L1Vf9xa...
2025-09-17T03:01:02.520Z,trade_execution,-15.129999999999999,1079.9624135058712,1064.832413505871,28,Trade #28 executed: AXcF6c1y...
2025-09-17T03:01:02.591Z,trade_execution,-15.129999999999999,1064.832413505871,1049.702413505871,29,Trade #29 executed: 9TLJVLxK...
2025-09-17T03:01:03.480Z,trade_execution,-15.129999999999999,1049.702413505871,1034.5724135058708,30,Trade #30 executed: BBM7ZNpN...
2025-09-17T03:01:03.503Z,trade_execution,-15.129999999999999,1034.5724135058708,1019.4424135058708,31,Trade #31 executed: HQFJRbJU...
2025-09-17T03:01:04.756Z,trade_execution,-15.129999999999999,1019.4424135058708,1004.3124135058708,32,Trade #32 executed: Brz1eYuv...
2025-09-17T03:01:05.096Z,profit_return,155.46422341271446,1004.312413505871,1159.7766369185854,32,28g8sB6L... | P&L: +$140.33 | Hold: 2.0m
2025-09-17T03:01:30.415Z,profit_return,32.93377201532959,1159.7766369185854,1192.710408933915,32,HJ6x74ij... | P&L: +$17.80 | Hold: 0.5m
2025-09-17T03:01:33.520Z,profit_return,85.8758582063834,1192.710408933915,1278.5862671402983,32,HQFJRbJU... | P&L: +$70.75 | Hold: 0.5m
2025-09-17T03:01:37.317Z,trade_execution,-15.129999999999999,1278.5862671402983,1263.4562671402982,33,Trade #33 executed: 8cLJRNDU...
2025-09-17T03:02:00.499Z,profit_return,31.591344242239003,1263.4562671402982,1295.0476113825373,33,CbHGChTE... | P&L: +$16.46 | Hold: 3.0m
2025-09-17T03:02:00.646Z,trade_execution,-15.129999999999999,1295.0476113825373,1279.9176113825372,34,Trade #34 executed: ArBveYY2...
2025-09-17T03:02:00.687Z,trade_execution,-15.129999999999999,1279.9176113825372,1264.787611382537,35,Trade #35 executed: Ge8LnYNm...
2025-09-17T03:02:00.709Z,profit_return,54.558212675877215,1264.787611382537,1319.3458240584143,35,Ej5B59uN... | P&L: +$39.43 | Hold: 3.0m
2025-09-17T03:02:01.781Z,trade_execution,-15.129999999999999,1319.3458240584143,1304.2158240584142,36,Trade #36 executed: Gxw6XfoF...
2025-09-17T03:02:03.497Z,profit_return,93.79893198843115,1304.2158240584142,1398.0147560468454,36,BBM7ZNpN... | P&L: +$78.67 | Hold: 1.0m
2025-09-17T03:02:03.788Z,trade_execution,-15.129999999999999,1398.0147560468454,1382.8847560468453,37,Trade #37 executed: E3AUm8kp...
2025-09-17T03:02:03.908Z,trade_execution,-15.129999999999999,1382.8847560468453,1367.7547560468452,38,Trade #38 executed: 45KxFFhK...
2025-09-17T03:02:04.757Z,profit_return,98.79819495478867,1367.7547560468452,1466.5529510016338,38,Brz1eYuv... | P&L: +$83.67 | Hold: 1.0m
2025-09-17T03:02:05.097Z,profit_return,20.67024936466393,1466.5529510016338,1487.2232003662978,38,28g8sB6L... | P&L: +$5.54 | Hold: 3.0m
2025-09-17T03:02:05.165Z,profit_return,143.7705458369919,1487.2232003662978,1630.9937462032897,38,3ciTN9zv... | P&L: +$128.64 | Hold: 3.0m
