timestamp,action,amount,balance,poolBalance,tradeCount,details
2025-09-21T00:12:00.450Z,trade_execution,-0.1513,599.5634575259762,599.4121575259762,6,Trade #6 executed: BaF618fP...
2025-09-21T00:12:01.612Z,trade_execution,-0.1513,599.4121575259762,599.2608575259762,7,Trade #7 executed: 37wzwTaV...
2025-09-21T00:12:02.624Z,trade_execution,-0.1513,599.2608575259762,599.1095575259762,8,Trade #8 executed: Agg9AynH...
2025-09-21T00:12:03.636Z,trade_execution,-0.1513,599.1095575259762,598.9582575259763,9,Trade #9 executed: GZerqy4B...
2025-09-21T00:12:03.742Z,trade_execution,-0.1513,598.9582575259763,598.8069575259763,10,Trade #10 executed: 8p8kY9Rh...
2025-09-21T00:12:05.013Z,trade_execution,-0.1513,598.8069575259763,598.6556575259763,11,Trade #11 executed: HAvSToRi...
2025-09-21T00:12:05.644Z,trade_execution,-0.1513,598.6556575259763,598.5043575259763,12,Trade #12 executed: ENnJqLre...
2025-09-21T00:12:07.679Z,profit_return,0.8979274033243164,598.5043575259763,599.4022849293005,12,Fh7mLxtP... | P&L: +$0.75 | Hold: 1.0m
2025-09-21T00:12:08.148Z,trade_execution,-0.1513,599.4022849293005,599.2509849293006,13,Trade #13 executed: DRcdMarV...
2025-09-21T00:12:12.506Z,trade_execution,-0.1513,599.2509849293006,599.0996849293006,14,Trade #14 executed: 9NwbyS1o...
2025-09-21T00:12:12.576Z,trade_execution,-0.1513,599.0996849293006,598.9483849293006,15,Trade #15 executed: E4d7bQ9t...
2025-09-21T00:12:13.550Z,trade_execution,-0.1513,598.9483849293006,598.7970849293006,16,Trade #16 executed: 3htFYoaK...
2025-09-21T00:12:15.405Z,profit_return,0.9518993794417145,598.7970849293006,599.7489843087423,16,6z1inYdT... | P&L: +$0.80 | Hold: 1.0m
2025-09-21T00:12:29.544Z,pool_status,0,600,600,,Pool initialized with $600 and $0.1513 positions
2025-09-21T00:12:31.628Z,profit_return,1.4094471528167127,599.7489843087423,601.158431461559,16,37wzwTaV... | P&L: +$1.26 | Hold: 0.5m
2025-09-21T00:12:32.628Z,trade_execution,-0.1513,601.158431461559,601.007131461559,17,Trade #17 executed: 7neArRuV...
2025-09-21T00:12:33.648Z,profit_return,0.569106096561979,601.007131461559,601.576237558121,17,GZerqy4B... | P&L: +$0.42 | Hold: 0.5m
2025-09-21T00:12:34.503Z,trade_execution,-0.1513,600,599.8487,1,Trade #1 executed: ENnJqLre...
2025-09-21T00:12:34.704Z,trade_execution,-0.1513,599.8487,599.6974,2,Trade #2 executed: 9NwbyS1o...
2025-09-21T00:12:36.757Z,trade_execution,-0.1513,599.6974,599.5461,3,Trade #3 executed: 3Yr71LYP...
2025-09-21T00:12:37.951Z,trade_execution,-0.1513,599.5461,599.3948,4,Trade #4 executed: 5SFjpjNX...
2025-09-21T00:12:39.081Z,trade_execution,-0.1513,599.3948,599.2435,5,Trade #5 executed: FGZPA7Fc...
2025-09-21T00:13:00.009Z,trade_execution,-0.1513,599.2435,599.0922,6,Trade #6 executed: 94fwm7uN...
2025-09-21T00:13:00.463Z,profit_return,0.6045952496015357,601.576237558121,602.1808328077225,17,BaF618fP... | P&L: +$0.45 | Hold: 1.0m
2025-09-21T00:13:00.583Z,trade_execution,-0.1513,602.1808328077225,602.0295328077225,18,Trade #18 executed: 94fwm7uN...
2025-09-21T00:13:00.963Z,trade_execution,-0.1513,602.0295328077225,601.8782328077225,19,Trade #19 executed: C4WKHyQ3...
2025-09-21T00:13:01.113Z,trade_execution,-0.1513,599.0922,598.9409,7,Trade #7 executed: C4WKHyQ3...
2025-09-21T00:13:01.640Z,trade_execution,-0.1513,601.8782328077225,601.7269328077225,20,Trade #20 executed: D7VCLpaW...
2025-09-21T00:13:03.766Z,profit_return,0.6087455689204022,601.7269328077225,602.3356783766429,20,8p8kY9Rh... | P&L: +$0.46 | Hold: 1.0m
2025-09-21T00:13:04.712Z,profit_return,0.5645642877826846,598.9409,599.5054642877827,7,9NwbyS1o... | P&L: +$0.41 | Hold: 0.5m
2025-09-21T00:13:05.028Z,profit_return,0.9953697285711924,602.3356783766429,603.3310481052141,20,HAvSToRi... | P&L: +$0.84 | Hold: 1.0m
2025-09-21T00:13:05.380Z,trade_execution,-0.1513,599.5054642877827,599.3541642877827,8,Trade #8 executed: 5KvGSXiq...
2025-09-21T00:13:09.876Z,profit_return,0.8354806541542235,603.3310481052141,604.1665287593684,20,J4WRPNiC... | P&L: +$0.68 | Hold: 2.0m
2025-09-21T00:13:15.417Z,profit_return,0.3291835480447638,604.1665287593684,604.4957123074131,20,6z1inYdT... | P&L: +$0.18 | Hold: 2.0m
2025-09-21T00:13:39.084Z,profit_return,0.31370446497452004,599.3541642877827,599.6678687527573,8,FGZPA7Fc... | P&L: +$0.16 | Hold: 1.0m
2025-09-21T00:14:00.353Z,trade_execution,-0.1513,599.6678687527573,599.5165687527573,9,Trade #9 executed: 5NUGy862...
2025-09-21T00:14:00.461Z,profit_return,0.30326680659014205,604.4957123074131,604.7989791140033,20,BaF618fP... | P&L: +$0.15 | Hold: 2.0m
2025-09-21T00:14:00.581Z,profit_return,0.6535112929446897,604.7989791140033,605.452490406948,20,94fwm7uN... | P&L: +$0.50 | Hold: 1.0m
2025-09-21T00:14:01.022Z,trade_execution,-0.1513,605.452490406948,605.301190406948,21,Trade #21 executed: GmJLwqJ9...
2025-09-21T00:14:01.543Z,trade_execution,-0.1513,599.5165687527573,599.3652687527573,10,Trade #10 executed: H56Zap6P...
2025-09-21T00:14:01.654Z,trade_execution,-0.1513,599.3652687527573,599.2139687527573,11,Trade #11 executed: G1fovGjb...
2025-09-21T00:14:02.067Z,trade_execution,-0.1513,605.301190406948,605.149890406948,22,Trade #22 executed: 2JjxFg9H...
2025-09-21T00:14:02.194Z,trade_execution,-0.1513,605.149890406948,604.998590406948,23,Trade #23 executed: 5g8rKiAy...
2025-09-21T00:14:02.609Z,trade_execution,-0.1513,599.2139687527573,599.0626687527573,12,Trade #12 executed: 9UVkeXuP...
2025-09-21T00:14:03.654Z,loss_return,0.10306377421111568,604.998590406948,605.1016541811591,23,GZerqy4B... | P&L: $-0.05 | Hold: 2.0m
2025-09-21T00:14:05.025Z,profit_return,1.6496860185408373,605.1016541811591,606.7513401996999,23,HAvSToRi... | P&L: +$1.50 | Hold: 2.0m
2025-09-21T00:14:05.464Z,profit_return,0.9709459223503196,606.7513401996999,607.7222861220503,23,6jdBhmnR... | P&L: +$0.82 | Hold: 3.0m
2025-09-21T00:14:08.159Z,profit_return,0.3140318794040664,607.7222861220503,608.0363180014543,23,DRcdMarV... | P&L: +$0.16 | Hold: 2.0m
2025-09-21T00:14:12.522Z,profit_return,0.1771813171350862,608.0363180014543,608.2134993185895,23,9NwbyS1o... | P&L: +$0.03 | Hold: 2.0m
2025-09-21T00:14:15.417Z,loss_return,0.08289893842625493,608.2134993185895,608.2963982570158,23,6z1inYdT... | P&L: $-0.07 | Hold: 3.0m
2025-09-21T00:14:31.023Z,profit_return,0.9575806189736631,608.2963982570158,609.2539788759894,23,GmJLwqJ9... | P&L: +$0.81 | Hold: 0.5m
2025-09-21T00:14:32.603Z,profit_return,1.483759799504602,599.0626687527573,600.5464285522619,12,9UVkeXuP... | P&L: +$1.33 | Hold: 0.5m
2025-09-21T00:14:34.494Z,profit_return,0.6641465433120638,600.5464285522619,601.210575095574,12,ENnJqLre... | P&L: +$0.51 | Hold: 2.0m
2025-09-21T00:14:34.711Z,profit_return,0.5623290919203878,601.210575095574,601.7729041874943,12,9NwbyS1o... | P&L: +$0.41 | Hold: 2.0m
2025-09-21T00:14:36.767Z,loss_return,0.07422581384003735,601.7729041874943,601.8471300013343,12,3Yr71LYP... | P&L: $-0.08 | Hold: 2.0m
2025-09-21T00:15:00.219Z,trade_execution,-0.1513,609.2539788759894,609.1026788759895,24,Trade #24 executed: HsDPunR6...
2025-09-21T00:15:00.591Z,profit_return,0.8885076275161875,609.1026788759895,609.9911865035057,24,94fwm7uN... | P&L: +$0.74 | Hold: 2.0m
2025-09-21T00:15:01.120Z,loss_return,0.13012899556504984,601.8471300013343,601.9772589968994,12,C4WKHyQ3... | P&L: $-0.02 | Hold: 2.0m
2025-09-21T00:15:01.379Z,trade_execution,-0.1513,609.9911865035057,609.8398865035057,25,Trade #25 executed: 5zCsnnzM...
2025-09-21T00:15:02.195Z,profit_return,0.5474147947033059,609.8398865035057,610.387301298209,25,5g8rKiAy... | P&L: +$0.40 | Hold: 1.0m
2025-09-21T00:15:03.088Z,profit_return,0.5840858103828941,601.9772589968994,602.5613448072824,12,9UVkeXuP... | P&L: +$0.43 | Hold: 1.0m
2025-09-21T00:15:04.798Z,trade_execution,-0.1513,602.5613448072824,602.4100448072824,13,Trade #13 executed: DGaJ2z23...
2025-09-21T00:15:05.024Z,loss_return,0.11070707582234685,610.387301298209,610.4980083740313,25,HAvSToRi... | P&L: $-0.04 | Hold: 3.0m
2025-09-21T00:15:05.669Z,profit_return,0.3026700040416045,610.4980083740313,610.8006783780729,25,ENnJqLre... | P&L: +$0.15 | Hold: 3.0m
2025-09-21T00:15:08.158Z,profit_return,0.3251280348409959,610.8006783780729,611.1258064129139,25,DRcdMarV... | P&L: +$0.17 | Hold: 3.0m
2025-09-21T00:15:34.504Z,profit_return,0.6420841124226375,602.4100448072824,603.052128919705,13,ENnJqLre... | P&L: +$0.49 | Hold: 3.0m
2025-09-21T00:15:34.719Z,profit_return,0.3166644602130097,603.052128919705,603.368793379918,13,9NwbyS1o... | P&L: +$0.17 | Hold: 3.0m
2025-09-21T00:15:39.081Z,profit_return,0.16393802118826875,603.368793379918,603.5327314011063,13,FGZPA7Fc... | P&L: +$0.01 | Hold: 3.0m
2025-09-21T00:16:00.363Z,profit_return,0.1520894544842088,603.5327314011063,603.6848208555905,13,5NUGy862... | P&L: +$0.00 | Hold: 2.0m
2025-09-21T00:16:00.576Z,profit_return,0.1679854947087076,611.1258064129139,611.2937919076226,25,94fwm7uN... | P&L: +$0.02 | Hold: 3.0m
2025-09-21T00:16:00.905Z,trade_execution,-0.1513,611.2937919076226,611.1424919076226,26,Trade #26 executed: APF7n5rh...
2025-09-21T00:16:00.941Z,trade_execution,-0.1513,603.6848208555905,603.5335208555905,14,Trade #14 executed: 9ysXxnWo...
2025-09-21T00:16:01.026Z,profit_return,0.9190937415209307,611.1424919076226,612.0615856491435,26,GmJLwqJ9... | P&L: +$0.77 | Hold: 2.0m
