timestamp,action,amount,balance,poolBalance,tradeCount,details
2025-09-21T20:53:35.347Z,profit_return,0.3113510748402252,716.3508403011617,716.6621913760019,160,GJf5wVfX... | P&L: +$0.16 | Hold: 0.5m
2025-09-21T20:53:35.405Z,profit_return,0.919307663826703,597.5792000000001,598.4985076638268,16,HHQxJ2av... | P&L: +$0.77 | Hold: 0.5m
2025-09-21T20:53:35.785Z,profit_return,0.5673181969789676,3897.396285048319,3897.963603245298,3422,GJf5wVfX... | P&L: +$0.42 | Hold: 0.5m
2025-09-21T20:53:43.591Z,profit_return,0.8842416263237104,598.4985076638268,599.3827492901505,16,59qYdMKK... | P&L: +$0.73 | Hold: 0.5m
2025-09-21T20:53:48.339Z,profit_return,0.5849889327375892,599.9995304133979,600.5845193461355,22,BW65CaZi... | P&L: +$0.43 | Hold: 2.0m
2025-09-21T20:53:48.386Z,profit_return,0.6553985927517137,600.5845193461355,601.2399179388872,22,3zVUPAHY... | P&L: +$0.50 | Hold: 2.0m
2025-09-21T20:53:50.564Z,profit_return,0.6553395925924004,601.2399179388872,601.8952575314796,22,9k3UhPF4... | P&L: +$0.50 | Hold: 2.0m
2025-09-21T20:53:51.661Z,profit_return,0.6168711424041396,601.8952575314796,602.5121286738838,22,F4KVtGGS... | P&L: +$0.47 | Hold: 2.0m
2025-09-21T20:53:51.819Z,profit_return,0.21195489145891236,716.6621913760019,716.8741462674609,160,7pcaobpn... | P&L: +$0.06 | Hold: 2.0m
2025-09-21T20:53:52.790Z,profit_return,0.8170914112417046,602.5121286738838,603.3292200851255,22,6i3R2ABe... | P&L: +$0.67 | Hold: 2.0m
2025-09-21T20:53:59.974Z,profit_return,0.3202446690728321,716.8741462674609,717.1943909365338,160,GmqsQxE3... | P&L: +$0.17 | Hold: 30.0m
2025-09-21T20:54:00.223Z,profit_return,0.9709438557099863,3897.963603245298,3898.9345471010083,3422,2XsWUUVv... | P&L: +$0.82 | Hold: 2.0m
2025-09-21T20:54:00.223Z,trade_execution,-0.1513,599.3827492901505,599.2314492901505,17,Trade #17 executed: Fzjd1afC...
2025-09-21T20:54:00.378Z,trade_execution,-0.1513,2973.7828440365884,2973.6315440365884,2417,Trade #2417 executed: Fzjd1afC...
2025-09-21T20:54:00.518Z,profit_return,0.1818755963415201,3898.9345471010083,3899.1164226973497,3422,C3SnfMME... | P&L: +$0.03 | Hold: 5.0m
2025-09-21T20:54:00.530Z,loss_return,0.13618251463775924,3899.1164226973497,3899.2526052119874,3422,5h2rQqYX... | P&L: $-0.02 | Hold: 30.0m
2025-09-21T20:54:00.574Z,profit_return,0.320017010834896,2973.6315440365884,2973.951561047423,2417,5U15sB9X... | P&L: +$0.17 | Hold: 10.0m
2025-09-21T20:54:00.631Z,profit_return,0.5790374529995366,603.3292200851255,603.908257538125,22,AX2endwC... | P&L: +$0.43 | Hold: 2.0m
2025-09-21T20:54:00.656Z,trade_execution,-0.1513,3899.2526052119874,3899.1013052119874,3423,Trade #3423 executed: BHNMKv9L...
2025-09-21T20:54:00.680Z,profit_return,0.3029122574431541,717.1943909365338,717.4973031939769,160,2XsWUUVv... | P&L: +$0.15 | Hold: 2.0m
2025-09-21T20:54:00.839Z,profit_return,0.6211343349392753,2973.951561047423,2974.5726953823623,2417,7BkxwCWA... | P&L: +$0.47 | Hold: 2.0m
2025-09-21T20:54:01.149Z,profit_return,0.6018157380994411,717.4973031939769,718.0991189320763,160,2JUQB5KM... | P&L: +$0.45 | Hold: 5.0m
2025-09-21T20:54:01.263Z,trade_execution,-0.1513,599.2314492901505,599.0801492901505,18,Trade #18 executed: BHNMKv9L...
2025-09-21T20:54:01.451Z,trade_execution,-0.1513,599.0801492901505,598.9288492901505,19,Trade #19 executed: o7GMtSA3...
2025-09-21T20:54:01.549Z,trade_execution,-0.1513,2974.5726953823623,2974.4213953823623,2418,Trade #2418 executed: o7GMtSA3...
2025-09-21T20:54:01.576Z,trade_execution,-0.1513,718.0991189320763,717.9478189320763,161,Trade #161 executed: o7GMtSA3...
2025-09-21T20:54:01.597Z,loss_return,0.14082018961554554,603.908257538125,604.0490777277405,22,3e7uteCV... | P&L: $-0.01 | Hold: 2.0m
2025-09-21T20:54:01.675Z,trade_execution,-0.1513,3899.1013052119874,3898.9500052119874,3424,Trade #3424 executed: o7GMtSA3...
2025-09-21T20:54:02.167Z,loss_return,0.138403757253848,3898.9500052119874,3899.0884089692413,3424,BW65CaZi... | P&L: $-0.01 | Hold: 15.0m
2025-09-21T20:54:02.628Z,trade_execution,-0.1513,717.9478189320763,717.7965189320763,162,Trade #162 executed: FYznaZGx...
2025-09-21T20:54:02.810Z,trade_execution,-0.1513,3899.0884089692413,3898.9371089692413,3425,Trade #3425 executed: FYznaZGx...
2025-09-21T20:54:02.975Z,trade_execution,-0.1513,3898.9371089692413,3898.7858089692413,3426,Trade #3426 executed: HW9ME3zj...
2025-09-21T20:54:03.156Z,profit_return,0.5467782001309903,717.7965189320763,718.3432971322073,162,4jteDHvL... | P&L: +$0.40 | Hold: 1.0m
2025-09-21T20:54:03.250Z,loss_return,0.10967594207971554,3898.7858089692413,3898.895484911321,3426,4BSCE6Zb... | P&L: $-0.04 | Hold: 15.0m
2025-09-21T20:54:03.323Z,trade_execution,-0.1513,604.0490777277405,603.8977777277405,23,Trade #23 executed: uAuEJXL4...
2025-09-21T20:54:03.460Z,trade_execution,-0.1513,598.9288492901505,598.7775492901505,20,Trade #20 executed: uAuEJXL4...
2025-09-21T20:54:03.478Z,trade_execution,-0.1513,598.7775492901505,598.6262492901506,21,Trade #21 executed: HW9ME3zj...
2025-09-21T20:54:03.494Z,profit_return,0.9281291494225156,598.6262492901506,599.554378439573,21,4jteDHvL... | P&L: +$0.78 | Hold: 1.0m
2025-09-21T20:54:03.690Z,profit_return,0.6656045594918513,3898.895484911321,3899.561089470813,3426,AX2endwC... | P&L: +$0.51 | Hold: 5.0m
2025-09-21T20:54:03.721Z,trade_execution,-0.1513,718.3432971322073,718.1919971322073,163,Trade #163 executed: HW9ME3zj...
2025-09-21T20:54:05.416Z,profit_return,0.3221229538437932,599.554378439573,599.8765013934168,21,HHQxJ2av... | P&L: +$0.17 | Hold: 1.0m
2025-09-21T20:54:05.744Z,profit_return,0.8654034495541204,718.1919971322073,719.0574005817615,163,FvNZiKqd... | P&L: +$0.71 | Hold: 10.0m
