tokenMint,signature,timestamp,status,liquidity,volume
5LMaVDr2taH8a9R43FtZrsDq29GpXwbWGMeuwZjWzr5S,5jJ1j71DTFRDkUuFrv7Kb63Q6YB4W6CDDvZ2a71sBqrKokxYVJHB9XX7zbmEmRvGPuLGH6bo8hFTLiswNvvzTZJm,2025-09-22T04:32:06.989Z,rejected,2,0.8032774273353462,,,2025-09-22T04:32:47.222Z,Stage 1 error: Liquidity data not yet available;Low liquidity: 0.80 ETH
aLkTHyBMZJuiTme5ikTrZH6YW2mTruHQhSsJLiwpump,3HXpcU3DQTihvCiyK6t8ddWi7BysitmDgMBSJSgoBR6PvkJ5MFHq18V4zmyV12EFy3LRSDJ4tmVEUbUXqdL2jfvq,2025-09-22T04:32:00.775Z,bought,2,4.365260159455534,true,,2025-09-22T04:32:50.323Z,Stage 1 error: Liquidity data not yet available
5LMaVDr2taH8a9R43FtZrsDq29GpXwbWGMeuwZjWzr5S,5jJ1j71DTFRDkUuFrv7Kb63Q6YB4W6CDDvZ2a71sBqrKokxYVJHB9XX7zbmEmRvGPuLGH6bo8hFTLiswNvvzTZJm,2025-09-22T04:32:07.178Z,rejected,2,8.621157378921648,,,2025-09-22T04:32:50.579Z,Stage 1 error: Liquidity data not yet available;Mint/Freeze authorities not renounced
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5KjgNQxe8Xdr5sgULoAZme9uVTztNTqpcX8PfYmPDEuaqiDVSV6RXLBFSVRYNpCjZ6LbgH6cVvJbaa7q9iJQQ6ie,2025-09-22T04:33:00.426Z,pending,0,,,,,
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5KjgNQxe8Xdr5sgULoAZme9uVTztNTqpcX8PfYmPDEuaqiDVSV6RXLBFSVRYNpCjZ6LbgH6cVvJbaa7q9iJQQ6ie,2025-09-22T04:33:00.426Z,rejected,1,2.515656855030348,,,2025-09-22T04:33:00.427Z,Low liquidity: 2.52 ETH
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5KjgNQxe8Xdr5sgULoAZme9uVTztNTqpcX8PfYmPDEuaqiDVSV6RXLBFSVRYNpCjZ6LbgH6cVvJbaa7q9iJQQ6ie,2025-09-22T04:33:00.429Z,pending,0,,,,,
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5KjgNQxe8Xdr5sgULoAZme9uVTztNTqpcX8PfYmPDEuaqiDVSV6RXLBFSVRYNpCjZ6LbgH6cVvJbaa7q9iJQQ6ie,2025-09-22T04:33:00.429Z,bought,1,5.81858330228784,true,,2025-09-22T04:33:00.429Z,
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5zJLThmWM6h5pmqraMvX4dACqburuiBepPas7a7uDXghbHN5RZpmQ6Y1cUFBtLG2b2VQEsS1i37j6qYj2YV4q5Tj,2025-09-22T04:33:00.449Z,pending,0,,,,,
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5zJLThmWM6h5pmqraMvX4dACqburuiBepPas7a7uDXghbHN5RZpmQ6Y1cUFBtLG2b2VQEsS1i37j6qYj2YV4q5Tj,2025-09-22T04:33:00.449Z,bought,1,3.0309593356432574,true,,2025-09-22T04:33:00.450Z,
4CpqDc3s9PzVBZTUJ7uCQvs9xkoamy6hyDsrNgv9pump,3dZeUmRAyg8dyKbd3YueQfZHZHao2foma22QYQCxJ6yeDf5fk9q3MD1oE3Z8SMHp7NfsjqzmekPrCLqmuCWjBmSd,2025-09-22T04:33:00.491Z,pending,0,,,,,
4CpqDc3s9PzVBZTUJ7uCQvs9xkoamy6hyDsrNgv9pump,3dZeUmRAyg8dyKbd3YueQfZHZHao2foma22QYQCxJ6yeDf5fk9q3MD1oE3Z8SMHp7NfsjqzmekPrCLqmuCWjBmSd,2025-09-22T04:33:00.491Z,rejected,1,1.912426569627507,,,2025-09-22T04:33:00.491Z,Low liquidity: 1.91 ETH
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5zJLThmWM6h5pmqraMvX4dACqburuiBepPas7a7uDXghbHN5RZpmQ6Y1cUFBtLG2b2VQEsS1i37j6qYj2YV4q5Tj,2025-09-22T04:33:00.504Z,pending,0,,,,,
35FGkUs372qmEr1CANeFMw5vG4uoEjjU2b2mwaiApump,5zJLThmWM6h5pmqraMvX4dACqburuiBepPas7a7uDXghbHN5RZpmQ6Y1cUFBtLG2b2VQEsS1i37j6qYj2YV4q5Tj,2025-09-22T04:33:00.504Z,rejected,1,1.0028496272204976,,,2025-09-22T04:33:00.505Z,Low liquidity: 1.00 ETH
4CpqDc3s9PzVBZTUJ7uCQvs9xkoamy6hyDsrNgv9pump,3dZeUmRAyg8dyKbd3YueQfZHZHao2foma22QYQCxJ6yeDf5fk9q3MD1oE3Z8SMHp7NfsjqzmekPrCLqmuCWjBmSd,2025-09-22T04:33:00.506Z,pending,0,,,,,
