timestamp,action,amount,balance,poolBalance,tradeCount,details
2025-09-17T19:19:21.786Z,pool_status,0,600,600,,Pool initialized with $600 and $15.129999999999999 positions
2025-09-17T19:19:25.519Z,trade_execution,-15.129999999999999,600,584.87,1,Trade #1 executed: AWDu87Nx...
2025-09-17T19:19:25.579Z,trade_execution,-15.129999999999999,584.87,569.74,2,Trade #2 executed: 6DfJZQM2...
2025-09-17T19:19:25.607Z,trade_execution,-15.129999999999999,569.74,554.61,3,Trade #3 executed: GYhGuiwV...
2025-09-17T19:19:26.707Z,trade_execution,-15.129999999999999,554.61,539.48,4,Trade #4 executed: 7P817jCG...
2025-09-17T19:19:26.798Z,trade_execution,-15.129999999999999,539.48,524.35,5,Trade #5 executed: BEoqVUZg...
2025-09-17T19:19:29.043Z,trade_execution,-15.129999999999999,524.35,509.22,6,Trade #6 executed: 3DKDz6sk...
2025-09-17T19:19:55.617Z,profit_return,91.23405524298931,509.2200000000001,600.4540552429894,6,GYhGuiwV... | P&L: +$76.10 | Hold: 0.5m
2025-09-17T19:20:00.988Z,trade_execution,-15.129999999999999,600.4540552429894,585.3240552429894,7,Trade #7 executed: 8PssN5xt...
2025-09-17T19:20:01.486Z,trade_execution,-15.129999999999999,585.3240552429894,570.1940552429894,8,Trade #8 executed: F5fSPdT7...
