tokenMint,signature,timestamp,status,liquidity,volume
9tF4pGyGT4mY76ntRMUV86BQaK8Cg4g9rn3Ygt5p44Zq,28BpXWx494JfWYCsiCnVZbz5KVLjGKSKCEnkD5F7E1jruNPZ4BwvDkpKZUQFPsVeGfJoEBh7YwKv8eWJJ49ckcJX,2025-09-17T20:28:47.750Z,pending,0,,,,,
9tF4pGyGT4mY76ntRMUV86BQaK8Cg4g9rn3Ygt5p44Zq,28BpXWx494JfWYCsiCnVZbz5KVLjGKSKCEnkD5F7E1jruNPZ4BwvDkpKZUQFPsVeGfJoEBh7YwKv8eWJJ49ckcJX,2025-09-17T20:28:47.750Z,rejected,1,2.2128500045633155,,,2025-09-17T20:28:47.751Z,Low liquidity: 2.21 ETH
5egsWWJ6kYA9X6d3Nf9QMPQb14VUgf9muJ6XHCRnpump,5chnedguR2DXXPh1DHzwpz4ZjUfHUtLvA1Z82Brh4RBJq8aVi22HAL5xQvKbL4WcaBVrkXZ3E4eexXKaf5fwT8kS,2025-09-17T20:28:48.792Z,pending,0,,,,,
5egsWWJ6kYA9X6d3Nf9QMPQb14VUgf9muJ6XHCRnpump,5chnedguR2DXXPh1DHzwpz4ZjUfHUtLvA1Z82Brh4RBJq8aVi22HAL5xQvKbL4WcaBVrkXZ3E4eexXKaf5fwT8kS,2025-09-17T20:28:48.792Z,pending,1,,,,2025-09-17T20:28:48.793Z,Stage 1 error: Liquidity data not yet available
CqZkerRxCtudZDNJrgzZCKxkmu5YoTBMxFA925s8pump,3fBQCP5vQ42NHxfs9hC52GgXqCP62nJffAXkqyQRdCGNAsJiwzDaXYEnsZZH5rTNT4UveVAcKHATnpzvK8vYjfQT,2025-09-17T20:28:48.896Z,pending,0,,,,,
CqZkerRxCtudZDNJrgzZCKxkmu5YoTBMxFA925s8pump,3fBQCP5vQ42NHxfs9hC52GgXqCP62nJffAXkqyQRdCGNAsJiwzDaXYEnsZZH5rTNT4UveVAcKHATnpzvK8vYjfQT,2025-09-17T20:28:48.896Z,rejected,1,0.8508446082553044,,,2025-09-17T20:28:48.896Z,Low liquidity: 0.85 ETH
B3VeYdGcsGkiq5b5UiREbciobdYRWqWuQXEZrNQLpump,rsxiWZAuTsWARmovnFXUk4c48NXnjEyhxNfeg4N7NJH7mp5ozWwZJLEbDGxXaS6xE7CiQRZaRENqbTdwqu93Hsc,2025-09-17T20:28:48.923Z,pending,0,,,,,
B3VeYdGcsGkiq5b5UiREbciobdYRWqWuQXEZrNQLpump,rsxiWZAuTsWARmovnFXUk4c48NXnjEyhxNfeg4N7NJH7mp5ozWwZJLEbDGxXaS6xE7CiQRZaRENqbTdwqu93Hsc,2025-09-17T20:28:48.923Z,rejected,1,3.616616757158191,,,2025-09-17T20:28:48.923Z,Mint/Freeze authorities not renounced
GhNfykVTubWbaNvkSJZ3wAzmXTs2queE3i4rtoggpump,4FSZqsssTqwAexx3Ktsbko4EFBfb4wRmcCqj3TKuE5JnKggqHskjs1wTcbozvbksWjyJ6fmF1FVLg3TBLSyXXDTa,2025-09-17T20:28:48.957Z,pending,0,,,,,
GhNfykVTubWbaNvkSJZ3wAzmXTs2queE3i4rtoggpump,4FSZqsssTqwAexx3Ktsbko4EFBfb4wRmcCqj3TKuE5JnKggqHskjs1wTcbozvbksWjyJ6fmF1FVLg3TBLSyXXDTa,2025-09-17T20:28:48.957Z,rejected,1,8.66160697290633,,,2025-09-17T20:28:48.957Z,Mint/Freeze authorities not renounced
