timestamp,tokenMint,score,shouldBuy,scamPatterns,liquidity,holders,sellable,age,momentum,reasons,warnings,checkTimeMs
2025-09-24T17:51:11.431Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,341
2025-09-24T17:51:11.477Z,F9q6vkVY1JpsHTS6tXKH8haY9tMo3cTffswT1Ceypump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,327
2025-09-24T17:51:11.513Z,3G4iNjVKGVJUa2xHZZUJHaZbccPgpDg7FzFD7bBjpump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,353
2025-09-24T17:51:11.583Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,289
2025-09-24T17:51:11.647Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,367
2025-09-24T17:51:11.726Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,471
2025-09-24T17:51:12.419Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,173
2025-09-24T17:51:12.453Z,5g9kYQC5MaGnMhZpzfc24PNT1L6YYe3Jb2VQSGo7pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,185
2025-09-24T17:51:12.532Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,273
2025-09-24T17:51:12.597Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,389
2025-09-24T17:51:12.659Z,FUuukKiw5TVYU9qiazNhqvoENZaco9eyGxu7f5G9pump,0.0,false,20,0,0,0,0,0,Could not fetch liquidity data,,346
