timestamp,action,amount,balance,poolBalance,tradeCount,details
2025-09-21T06:55:03.167Z,trade_execution,-0.1513,1701.0690397254343,1700.9177397254343,1172,Trade #1172 executed: 9zLNRBvk...
2025-09-21T06:55:04.314Z,trade_execution,-0.1513,1700.9177397254343,1700.7664397254343,1173,Trade #1173 executed: 7bbKoBHP...
2025-09-21T06:55:04.532Z,profit_return,0.302836249055002,1700.7664397254343,1701.0692759744893,1173,JDtDPap5... | P&L: +$0.15 | Hold: 15.0m
2025-09-21T06:55:04.845Z,profit_return,0.32845216123257187,1701.0692759744893,1701.3977281357218,1173,FJibLgHb... | P&L: +$0.18 | Hold: 10.0m
2025-09-21T06:55:05.809Z,profit_return,0.5633313501743369,1701.3977281357218,1701.9610594858962,1173,CXSQ2dyR... | P&L: +$0.41 | Hold: 2.0m
2025-09-21T06:55:06.577Z,trade_execution,-0.1513,1701.9610594858962,1701.8097594858962,1174,Trade #1174 executed: 6oroTt6b...
2025-09-21T06:55:06.663Z,pool_status,0,600,600,,Pool initialized with $600 and $0.1513 positions
2025-09-21T06:55:09.287Z,profit_return,0.315772248402533,1701.8097594858962,1702.1255317342986,1174,G2yx4rrG... | P&L: +$0.16 | Hold: 10.0m
2025-09-21T06:55:11.681Z,trade_execution,-0.1513,600,599.8487,1,Trade #1 executed: 5VhUcQVx...
2025-09-21T06:55:11.763Z,trade_execution,-0.1513,599.8487,599.6974,2,Trade #2 executed: 9yu6cQV5...
2025-09-21T06:55:11.779Z,trade_execution,-0.1513,599.6974,599.5461,3,Trade #3 executed: 9hSAQjz3...
2025-09-21T06:55:11.829Z,trade_execution,-0.1513,599.5461,599.3948,4,Trade #4 executed: EPU3J8n5...
2025-09-21T06:55:12.823Z,trade_execution,-0.1513,599.3948,599.2435,5,Trade #5 executed: 2Ku4hgaB...
2025-09-21T06:55:12.835Z,trade_execution,-0.1513,599.2435,599.0922,6,Trade #6 executed: 4yqWnTd6...
2025-09-21T06:55:12.856Z,trade_execution,-0.1513,599.0922,598.9409,7,Trade #7 executed: DXPu7T7V...
2025-09-21T06:55:15.693Z,trade_execution,-0.1513,598.9409,598.7896000000001,8,Trade #8 executed: 7yzW15tY...
2025-09-21T06:55:16.713Z,trade_execution,-0.1513,598.7896000000001,598.6383000000001,9,Trade #9 executed: 12pCUeVc...
2025-09-21T06:55:16.809Z,trade_execution,-0.1513,598.6383000000001,598.4870000000001,10,Trade #10 executed: 9jD45kRc...
2025-09-21T06:55:17.828Z,trade_execution,-0.1513,598.4870000000001,598.3357000000001,11,Trade #11 executed: 9FSRbDpi...
2025-09-21T06:55:20.034Z,trade_execution,-0.1513,598.3357000000001,598.1844000000001,12,Trade #12 executed: BFUsG1mD...
